"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Germany","DEU","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","57.0392491467577","57.3784355179704","58.111927642736","58.5740453712836","58.4873712431212","59.2597804672108","59.7835254427889","63.0262609420592","66.9820509252818","67.7949298966152","68.0583357163283","68.8373433222879","69.5347819746245","70.2024647887324","71.0095799557848","71.5912451937297","72.6773523300683","73.2973297329733","74.4561933534743","75.1408129091186","76.0899495181276","76.3515600864998","77.2486772486772","78.3775633293124","79.1094339622641","79.2037400090484","79.9516543284484","80.3087634327229","81.1692215208897","81.32149307646","82.1890996687745","82.5844390832328","83.0575375740094","83.59375","83.8182363527294","83.7700254529121","83.8967971530249","85.4201112280174",
"Djibouti","DJI","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.1173469387755","","","","","","","","","","","","","","","","","","","","","38.7364390555201","","","",
"Dominica","DMA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","67.0963651732882","","","","","","","","","","54.3049663089593","","","","","","","","","","","49.3069050395129","","","","","","","","58.2673997586161","","52.9302899444787","","","","","","79.2460370321034","","72.1604447974583","","64.1788918957414","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","42.7565982404692","","","","","49.4471153846154","","","","","55.9332824038706","","","","66.8632848341853","","68.0975991649269","70.0469851213782","71.7138754731758","74.3623981840032","","76.3390465988216","","79.7099466411274","80.0594032671797","80.5019565510727","81.5291750503018","82.2791712104689","80.6635700066357","80.5721889554225","81.8157614483493","83.0864530029626","84.2197624190065","84.5869803063457","82.4236425339366","79.7529836247571","81.7030749965215","81.8333102204965","83.7225661226787","83.6188884245717","84.7333614746025","84.1941857183178","84.5355037889419","83.5829251224633","84.2354910714286","84.9367088607595","85.6841513148643","85.4968287526427","85.0511073253833","86.0750360750361","86.1639824304539","86.6075388026608","87.3123123123123","88.1272949816401","86.8942395611094","85.9285065131778","87.4240583232078","87.3938106796116","86.9880610548587","86.7334729285073","86.9859918662449",
"Dominican Republic","DOM","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","12.0697215522912","","","","","","","","","","32.7139364303179","","","","","","","","","34.4551689103378","","39.7011046133853","","","","","","","","","","52.247191011236","58.0467675378267","30.3683196918633","54.1727672035139","","51.997578692494","49.7725640411779","47.8959537572254","","51.1973364067102","50.1495254193213","53.1006214465159","52.6619283894328","52.3136418189092","53.9389830508475","54.6162104133119","54.0728831725616","56.8332656101856","53.8429695046226","57.8378378378378","59.8385331143952","61.1148603050344","61.1126150514348","61.2864077669903","63.2012553942723","63.8827361563518","64.4362969752521","64.7889131271654","67.2440142638818","64.3416039658852",
"Algeria","DZA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","3.52428242703161","","","","","","","","","4.09102213379756","","5.27634693025198","","","","","","7.22748815165877","8.66705641625256","12.2875252088735","","10.1832460732984","","","","","","","","","15.2594887683966","15.574809805579","","","14.1640042598509","","","","","","","","","20.3175065540344","20.5634620970084","","23.3038348082596","23.8848920863309","23.5240827419598","24.390243902439","25.477515415852","22.4295950674888","","","",
"East Asia & Pacific (excluding high income)","EAP","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.4137299831557","","","","","","","","","","81.7551479039845","","","","","","","","","","79.0999750922953","","","","","","","","","","",
"Early-demographic dividend","EAR","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0833158234555","","","43.2071656779829","","","","","","45.5993308851659","51.2911495041554","","","","47.7117143293263","","","","","43.9211746108511","","43.5809340421889","","","","","","41.6867871542247","44.805941681593","46.3034222624488",
"East Asia & Pacific","EAS","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.4503781373454","","","","","","","","","","80.0823693666813","","","","","","","","","","78.1713049834372","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.2739939905985","","73.8631904822257","75.4908833457386","75.6765987229929","74.8170855688601","76.7055717220097","77.8360616074027","77.8042144461167","78.1348911158624","77.3788865926346","77.7467847865082","76.2217278461554","76.2540298607253","76.3257484149294","74.8106634498248","75.9729745869576","76.0173653759332","74.9470661404737","75.5597899143974","76.4586261734772","75.6556782878033","73.4703505044778","72.0181693659208","72.5287077540106","71.1077137966749",
"Europe & Central Asia","ECS","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.4878948269997","69.721703616545","70.1961531799339","72.1457434007267","71.2358191320775","71.7804906578919","72.8784705180196","73.5399176686377","73.5395915588156","74.5671782675803","75.5475413944621","75.9016045934127","76.3751732445727","76.3397121413392","76.8507476005652","76.4532192791","76.7475820864544","77.2844140581493","77.1190779378404","77.7784733400821","78.1241930461431","78.178314711898","78.5038073017335","78.978059241568","78.8341985212258","78.0634475505313","77.771996904934","78.0635323716518","77.0789383513293",
"Ecuador","ECU","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","18.8113529662825","","","","","","","","","","","","19.713758079409","","","","","","35.5916254998824","35.646017699115","24.9235084140745","","","","","","41.8123803446075","41.7613273771538","34.3498414247377","","","","","","60.7098068723351","60.4458204334365","63.524540250883","","56.3565036165257","64.903332937967","66.012909632572","60.0732600732601","63.895601739971","63.0321406913281","63.0943847072879","63.4327449786975","63.9235855988244","63.1312492089609","61.8193465727098","61.2765406525117","62.338668043366","62.7565601454923","61.2523961661342","65.1424287856072","69.1141756739968","69.9070055796652","68.9076690211907","69.5979578813019","67.0033204205866",
"Egypt, Arab Rep.","EGY","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","5.86319218241042","","","","","","7.19832367804758","","","","","","","5.54566268125159","","6.61433534937588","7.95243403939056","8.73516788689725","10.5610561056106","10.5628058727569","10.0584477368493","12.1527777777778","12.0854063018242","22.1290322580645","23.6800630417652","","12.6526938408127","","","41.7933342630038","36.5350457712802","31.1070319118893","32.2124894037864","30.3900027464982","31.0372771474878","29.4398255417746","18.6952037132543","","27.3426573426573","27.6428280635093","29.8689762380635","29.3920396559265","26.8132828429945","29.9077733860343","30.0618732664818","30.7170413728881","29.3962159154146","32.3012552301255","30.0248824993088","31.5548780487805","30.7959401709402","30.1157781367798","30.3141077714595","31.25170439051","31.7893575958092","32.1514678768969","32.9982768523837","32.869747270824","27.1088787117743","23.2174688057041","",
"Euro area","EMU","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.2021226521098","63.5129512081094","63.8638939775898","64.8597589847242","65.7690229326576","66.5663997805799","67.2889015631305","67.9387347156442","68.545878441582","69.5760018841845","70.3072822372661","70.6658411955452","71.4955750436358","72.5801279447609","73.2996037726323","74.0583120811081","74.8891593522462","75.5816774478455","76.2289074880291","77.2171333885048","77.8684228611902","78.5133975146249","79.1673762755356","79.8057868220298","80.2272597106333","80.4772706745882","80.9302889072693","81.11342881842","81.2642457905223","81.7008238931579","82.1039963758841",
"Eritrea","ERI","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","19.9034033471863","","","","","","","","","","22.2734637915992","","","","","","","36.9608493696085","37.3096104596307","37.6091703056769","37.680155210643","37.5017484962932","38.4062059238364","39.7144896502498","39.9510157037891","40.474457866395","40.5480656506448","45.1079672375279","47.8588661037395","48.6408504176158","49.3944898577051","49.9387254901961","52.3053665910809","53.5121133627914","55.8303886925795","57.3208722741433","58.0765639589169","59.1304347826087","59.4552770040235","60.2494994609579","62.061604147606","60.5448423630242","63.8043313645313","65.3091780206618","66.9891352879893","68.2672540381792","70.0745941202282","71.443163577995","73.3003348376765","75.8625774107933","77.4576774576774","79.0481891649207","80.5668626564149","81.3471502590674","81.6574415744157","81.9500154273372","82.5140012445551","82.3759586789795","82.2661644695543","83.0679489200694","83.1507731958763",
"Estonia","EST","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.561998446803","81.3862356110703","80.3498325269818","78.3049987312865","78.292746792354","78.1135049921177","78.4623699500067","79.6395652772046","80.3657362848893","75.9601501588218","76.7583643122677","79.2117930204573","80.1562978853815","79.3889578163772","78.4677540026934","80.7878787878788","82.6093653727665","80.9756097560976","79.1160544416801","79.6218181818182","80.5240688944502","82.3002240477969","81.8703131892369","81.0826627651792","81.0178414741152","79.253774680604","80.5211632594299","79.900779588944","79.9299719887955","80.4908835904628","81.6083817074897","81.5323608554029",
"Ethiopia","ETH","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","38.8114754098361","","","","","","67.6300578034682","","","","","","","74.2882661605448","","","","","68.3306158284209","","","","","","83.1831831831832","","","","","","","","84.0592827242901","","","","","","","",
"European Union","EUU","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.9392751992891","65.7886243407745","68.427756056494","68.2028403862454","68.8892561572457","70.1562169027878","70.3322153567837","70.5861819441891","70.9216683719382","71.7331382879854","72.5924959773886","72.9066909374923","73.2814591620832","73.9541227732013","74.3843591667455","74.8625884195321","75.4829356344759","75.9089266501257","76.3024560567","77.1148433140131","77.6063684078153","78.1912463595351","78.7477086351242","79.2388050697008","79.549779120936","79.7032011750029","80.0254883246708","80.1873383294673","80.3186118408491","80.5680518723152","80.7426344781044",
"Fragile and conflict affected situations","FCS","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","57.6092117758784","","","","","","","","","","65.6258411843876","","","","","","72.5","81.637337413925","","78.0635838150289","81.2707182320442","79.8879471340325","94.2269671807038","","81.816934266502","84.375","83.6805555555556","83.5664335664336","84.1269841269841","84.1269841269841","86.5063460253841","86.8061252392672","86.9109215494336","86.774284905126","86.6704887487459","84.7799879445449","84.6511627906977","83.285258843176","83.7205770690964","85.2221081952793","85.1116625310174","85.5451622332651","86.2494490965183","86.0877270713336","86.6306954436451","87.3384615384615","87.4234068627451","87.761970322778","87.1526195899772","88.6536964980545","87.340193327097","86.8212229656138","87.8255412613743","88.1988564167726","88.6261980830671","89.0329811079091","88.1269027399455","87.9681274900398","88.4755421877474","88.2632078456185","87.7421403620197",
"Fiji","FJI","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","8.37690510624096","","","","","","","","","","20.3567181926278","","","","","","24.5656426188011","","","","27.2939801285798","","","","","","","","","","49.7347145022739","","","","","","","","","44.6494937844419","","","","","","56.938877755511","","","54.3993677555321","","50.0714378490713","","","","",
"France","FRA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","48.4153295318923","","","","","","49.6163332419841","","","","","","","55.7060518731988","","","","58.2652329749104","58.7408575935752","59.6904830778131","60.8448652585579","65.229762412861","67.0226583922644","67.4013921113689","68.5443959243086","69.0132547864506","69.702852023294","70.2613397416642","70.8219593569912","72.3680148193887","73.1899752475248","74.5281547340509","75.2588641355507","76.0567823343848","76.3430725730443","76.2318382817435","77.1269841269841","77.3683378143286","77.9790276453765","77.9142082602456","77.9631394979345","79.7970187123374","79.6631712742294","80.645676841937","81.0815147625161","81.8722856683288","82.2469016578143","82.7170418006431","82.9464861379755","83.2468374959455","83.3306386418755","84.0045469308217","84.669617970159","84.7961867192636","85.1594777722691","84.978469691951","85.4177047002159","85.90581531758","86.0908008842034",
"Faroe Islands","FRO","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","31.1643454038997","","","","","","31.2698678266689","","","","32.3344782660192","","","","","","","41.669795969458","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.0766396462786","","","","","","",
"Gabon","GAB","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","77.688805149945","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.5177065767285","","","","","","","","","","","","78.6902133922001","","","","","68.621045392022","","","","","","","","","","",
"United Kingdom","GBR","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","43.2385775117965","","","","","50.0298222593344","","","","","52.3487456960157","","","","","","","59.5322227831062","60.9536738503309","61.1404255319149","58.6052631578947","","62.2443414235069","64.184590253199","65.4745899435332","66.5313303559345","67.6641841570752","68.2897221472889","69.9328859060403","70.5257496302272","70.8361566607941","71.7278203723987","72.9662077596996","73.3752620545073","73.6731255265375","74.5349492671928","75.1975169300226","75.5061588560102","76.6566908935442","77.1717459413273","77.7346557424177","78.6866359447005","78.2752188262305","79.2640692640693","79.5977011494253","79.959948505221","79.7965324545064","79.9914248963842","80.9661139149243","81.2608695652174","81.6979212094781","81.907942500363","82.5359895303185","83.1098805013116","83.4305717619603","83.7802389973769","84.6739926739927","84.9012435991222","85.7561977409418","",
"Georgia","GEO","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.0330250990753","77.2805736290001","73.6419587904737","76.7325428194993","73.9474726144912","75.6177707676131","76.7134376686454","75.9755268524813","74.2382271468144","75.0341064120055","72.6992218942849","71.5126930123004","72.5087696505132","71.8702095043434","71.8973074514715","70.8103361766182","71.8491606113756","73.5253772290809","71.7404788487781","78.026545113286","75.5060453742698","75.0964187327824","65.2152878567973",
"Ghana","GHA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","63.6813125070233","","","","","","","","","","76.1288777099054","","","","","","","","","","","","","","101.980859114178","","","","","92.1921921921922","","97.2430463801473","104.429530201342","","","","","","96.6830466830467","96.6830466830467","94.7313510693792","","","","","","95.1766207972762","","","","95.8195364238411","","","93.3510638297872","","88.468809073724","","93.9836845683209","","","",
"Gibraltar","GIB","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","25.9693953350171","","","","","","","","","32.7325002764569","","","","","","","","","","","42.7856167501138","","100.599948940516","","44.0281835366902","","48.6725663716814","","54.9386808087504","56.7084693351658","55.8206106870229","51.7194773990089","56.4900867410161","61.7115581316059","","","","","","","73.0017761989343","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","56.2390597649412","","","","","","","","","","","","","87.8607983623337","","","","","","94.6076216297635","","","","","","","","","","","","","","","","","65.7616198803497","",
"Gambia, The","GMB","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","81.1123986095018","","","","","","","","","","63.8228172624982","","","","","","","","","","","","","","","","","","","73.5101267667201","","","","","","52.0908725371934","","",
"Guinea-Bissau","GNB","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","2.97309518426407","","","","","","","","","3.20917858330562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","47.5923223706364","","","","","","","","","","","105.150214592275","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","43.9935467858029","","","","","","","","","","35.5671518813513","","","","","","","","","","43.8881569316352","43.1532846715328","46.5319119479441","47.6036995515695","49.5080564665621","50.123170554992","50.794818957904","52.6664702416028","53.4949857805718","53.8601823708207","51.197651058569","53.1934731934732","53.7957911145752","54.1989463898358","55.0861935083087","56.9736637057815","57.5608204802035","60.2873738917762","62.0790404428725","62.2379778051788","61.7183845314206","62.5701809107923","63.3623368551896","65.2456983413424","65.5365474339036","65.951825951826","66.0068578553616","66.1056568489949","67.93690457598","69.3517935808685","70.419816631816","71.7689295039164","71.8272861599081","73.3532934131737","74.8285666499415","75.2549740846012","74.5915305101701","73.8297517907713","73.959373959374","73.6708432102946",
"Grenada","GRD","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","56.4376085338626","","","","","","","","","","57.0357410647338","","","","","","","","","","","","","","","","","","79.7672462142457","","","","","","","","","","72.6790450928382","","","","","","","","","","","","","","","85.7734806629834","94.4674965421853","84.8249027237354","","","","","",
"Greenland","GRL","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","37.9505162672901","","","","","","","","","","52.0688513737173","","","","","","62.0522875816994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.3614330874605","94.2401476209305","93.8507932345614","94.4583388179545","94.5024448262191","93.6713836477987","","","","","",
"Guatemala","GTM","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","14.1180306488425","","","","","","","","","16.2023877202956","","","","","16.2991939307729","16.3697362332254","16.0053649267911","16.3681651049698","","","","16.5024630541872","","30.4540420819491","","31.5988436735602","","","","","21.8675559790376","","","","","31.5932572050027","51.877133105802","","52.7964205816555","54.3114109050028","49.4639944068982","","53.6850447186686","","","","51.9613909169657","48.0033377041364","52.2842056932966","48.6662643331322","48.5926458258474","45.9772834831992","47.8167501789549","45.9824046920821","46.037913575886","45.230695672962","",
"Guam","GUM","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","28.6536248561565","","","","","","","","","","40.1827025744454","","","","","","","","","","59.8636972130948","","","62.9553163250258","","","66.3777686064108","","65.4947396457584","","71.0278142533127","","","","","","","","","","79.8941798941799","79.7814207650273","77.6203966005666","","74.6817538896747","81.6296296296296","78.9772727272727","72.189349112426","","76.4957264957265","85.3252647503782","81.5295815295815","","","","","","","","","",
"Guyana","GUY","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","29.3788819875776","","","","","","","","","","","","","","","","","","","","31.8767826583001","","","","","","","40.9864536297325","","","","","","48.3986203498399","","","","","","","","","43.4538970962812","","","","","","","","","","","","","","","","63.71827601742","","",
"High income","HIC","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.700725099619","68.8414391853494","68.9837777570486","70.0214602680054","70.8852287910754","71.0992026472496","71.6122131478831","71.9680490998353","72.2802213363011","72.3656553470306","72.6588759343784","73.1607485543687","73.5195349146441","74.6330028002008","75.0613175490646","75.256335345539","75.1125135841129","75.377094899696","75.5384671788407","76.23772978129","77.7080915334242","77.0831590135031","77.3549989566495","77.5431587365176","78.0463903180124","78.0648142048174","77.9718854472656","78.6100278296854","78.8035805070656","80.7381719451627","79.4890071293303",
"Hong Kong SAR, China","HKG","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","40.7546752240788","","","","","47.6533457249071","","","","","50.5786490316485","","","","56.9989073691878","55.1359883438562","","","55.0480469237489","56.5298046005442","58.9212121212121","57.6569959603379","59.4587945879459","60.6189837943219","60.3160776505724","60.7258264976386","60.5758444472143","60.2599350162459","59.3124291650926","59.0091231626964","60.6368133959153","59.2668546526532","59.5033917829259","60.7630832688837","62.1099360229795","62.9030135544151","63.3469819046361","64.2743644067797","66.4864864864865","67.0536811910941","69.4585332419465","71.6452903047855","71.6944444444444","72.3074776785714","73.0585256049522","74.1930937279774","75.3193301163781","76.2444412566346","76.6705069124424","75.7699605896949","77.4009647712323","77.9216998981226","78.742774566474","79.2532326020631","79.529275025425","79.8833819241982","80.582382206614","80.4319276229389","81.4825796886583","81.8374131157449",
"Honduras","HND","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","14.7114654517844","","","","","","","","","","","","","18.3541430192963","","","","","","","","","","","","","","","","","38.8583460053807","39.9596819352671","","","40.1273148148148","","","48.3255229169048","52.0218082689686","50.8213670304423","50.1591418130378","44.3529411764706","","57.6957561267185","50.4961147638972","47.3128598848368","47.2222222222222","49.4656676084019","50.6987483290801","52.5390861713732","49.7357098955132","48.7823154739603","52.9925784055542","55.896703558253","57.0262810512421","56.8674990907989","55.1663128096249","60.3042548134062","54.417045726598","65.3783093878855",
"Heavily indebted poor countries (HIPC)","HPC","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.2597345778037","","","","","","","81.4385150812065","","75.3124464988872","73.3460010364484","74.1652613827993","72.9301533219761","73.1478377472343","74.095966620306","75.9134444838595","73.3625873557614","74.6734160679295","77.6263297872341","77.3382500838083","74.6361050694328","75.6710839279647","77.2790294627383","78.8820931022766","79.2695299289821","78.6530470914127","78.2855179522419","79.2857142857143","78.4783741532048","77.1009490940466",
"Haiti","HTI","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","78.5594639865997","","","","","","","","","69.2316926770708","","62.9952653874906","","","71.3464901324007","","","","","73.3755328768893","","","","","77.7747551686616","","","","","82.5166714989852","","","80.1056338028169","","84.1416031083609","","73.7793851717902","","","85.6134406325004","","73.3333333333333","","","","","","","","",
"Hungary","HUN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","49.344676937227","","","","","","","","","","63.6351584250298","","","","","","","","74.6476295075966","75.5792570798087","69.728978457262","87.1676300578035","87.4712643678161","88.3506343713956","89.7435897435898","90.7385697538101","92.2169811320755","92.0281359906213","91.2426035502959","92.2341696535245","71.6875871687587","77.2193977317169","77.0798731692586","76.4057331863285","74.8543689320388","71.0278858625162","69.1748832381941","68.3557574698585","70.7947598253275","71.2616019250602","71.2429475123953","71.2577962577963","71.9450721362767","72.8257133035407","73.0968858131488","73.8809809638141","73.5967441071731","73.1699012597889","73.5203028217481","73.9979267449896","75.6742738589212","75.3643065318018","75.8987341772152","75.0041548944657","75.1050759780149","75.0316856780735","74.6618995802891","74.2212674543502","74.0419708029197","73.3744732089103","73.1854534480157",
"IBRD only","IBD","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.2853280945127","","","","","","","","","","63.7343334475139","","52.2087151735319","","","","","","","","",
"IDA & IBRD total","IBT","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.2860290277463","","","","","","","","","","62.9011512744741","","","","","","","","","","",
"IDA total","IDA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.9992759898391","","","","","","","","","","","","","54.8507937177954","","","","","","","61.6762958106169","","59.0682817262389","","","","","","","",
"Indonesia","IDN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","35.0314889788574","","","","","","","","","","44.9058894960534","","","","","59.0328370816176","47.6640774513115","52.3615545524606","","46.0840377921432","","53.1843446039833","","","","61.8349051111887","","63.6022514071295","","61.0460200507308","59.8166907863001","60.9252325160043","60.0873468397428","60.8066060315941","","60.7326708966838","59.889648554636","61.4857554994591","61.2181404810339","61.4114292503267","59.1086416834141","57.0664447878284","57.115545465408","55.9838690546792","55.5407694168885","55.6741028128031","60.1838413159168","61.0491882723528","61.3761132121508","61.9093890440909","61.44941516942","61.6850431447747","61.1653999276149","61.228685451687","61.557118602959","62.3119266055046","63.728855111547","64.5949888370695","65.3897442400105","65.2360515021459",
"IDA only","IDX","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","38.8806827506975","","","","","47.7572208172501","","","","","43.6319053800663","","","","","54.6004319654428","","","","","","","","","","66.7671980468189","","","","","72.3691860465116","","","","","77.9831932773109","","","","","80.5905963302752","","","","","82.934218118869","","","","","91.2074091013035","","","","",
"India","IND","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","47.5504322766571","","","","","","","","","","21.8118059614261","","","","","","","","","","37.8730268464109","","","","","","","","","","41.9330762532653","","","36.6694401521455","","","","","","37.0607414563459","48.0688336520076","","","","38.9648083202322","","","","","32.7493430108873","","29.5307954976603","","","","","","27.9072883172562","28.9151767710714","34.5692049695857",
"Not classified","INX","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
